ID,EN,RUS,TH,TH 2186/2772 (78.86%)
2332,"Wow, here we are!","Ух ты, вот мы и здесь!",ว้าว ถึงแล้วค่า!,
2333,"You have the ticket, right?","У тебя же есть билет, верно?",เธอมีตั๋วเข้าใช่มั้ย?,
2334,What ticket?,Какой билет?,ตั๋วอะไรหรอ?,
2335,Oh... Didn't I give you a ticket earlier?,Оу... Разве я не дал тебе билет ранее?,โอ๊ะ ฉันไม่ได้เอาตั๋วให้เธอก่อนหรอนี่?,
2336,"What? No, you didn't!","Что? Нет, не давал!",ห๊ะ? ไม่นี่ คุณไม่ได้เอาให้!,
2337,Oh dear! I'm sorry... I totally forgot.,Боже мой! Прости... Я совсем забыл.,ตายจริง! ขอโทษนะ... ฉันลืมสนิทเลย,
2338,"Hmm, I saw Mommy showing her boobies to the guy in the store and she got some free food.","Хмм, я видела, как мама показала грудь парню в магазине, и получила бесплатную еду.",อืมม หนูเคยเห็นแม่เปิดนมให้คนในร้านขายของดูแล้วเขาก็เอาของกินให้ฟรีๆ อยู่นะ,
2339,Do you have any ideas on how to get inside?,"У тебя есть идеи, как пробраться внутрь?",พอจะนึกออกมั้ยว่าจะเข้าไปข้างในได้ยังไง?,
2340,But I haven't got any titties yet... so that might not work.,"Только моя пока не выросла... значит, это не сработает.",แต่หนูยังไม่มีนมใหญ่ๆ... คงใช้วิธีนั้นไม่ได้หรอกนะ,
2341,I see...,Понятно...,เข้าใจละ...,
2342,Ok. Let me think what I can do!,"Хорошо. Дай-ка подумать, что я могу сделать!",อ๋อ ขอคิดดูก่อนว่าหนูทำไงได้บ้างนะ!,
4018,I can't wait to go inside!,Мне не терпится попасть внутрь!,อยากเข้าไปข้างในแล้ว!,
4019,You know... without paying.,"Ну, ты понимаешь... не заплатив.",แบบว่า... ไม่ต้องจ่ายเงินน่ะ,
4020,"Well, I have an idea!","Так, у меня есть идея!",อ้อ ฉันนึกออกแล้ว!,
4021,What if we use diversion!,Что если мы воспользуемся отвлекающим манёвром?,ถ้าเราใช้วิธีเบนความสนใจล่ะ!,
4402,Hmm... What does diversion mean...,Хмм... Что такое отвлекающий манёвр...,หืมม... เบนความสนใจคือยังไงหรอ...,
4403,"Well, make the cashier look somewhere else, you know? Fool him!","Ну, мы заставим билетёра посмотреть в другую сторону, понимаешь? Одурачим его!",ก็ทำให้คนเก็บเงินหันไปทางอื่นไง หลอกเขาน่ะ!,
3263,Any tickets to the zoo?,Есть билеты в зоопарк?,มีตั๋วเข้าสวนสัตว์ม้ั้ยน้า?,
3264,No tickets. Only yucky.,Нет билетов. Только гадость.,ไม่มีตั๋วเลย มีแต่แหยะๆ,
4023,"Eww, yucky!","Фуу, мерзость!",อี๋ แหยะ!,
3265,A wolf!,"Ах, Волк!",หมาป่า!,
3266,"Just wait and see, Misfortune...","Просто подожди и узнаешь, Неудача...",ไว้คอยดูก็แล้วกัน ยัยตัวซวย...,
3267,Ok! I'll wait and then I'll see!,Хорошо! Я подожду и узнаю!,โอเค! หนูจะคอย แล้วดูจะได้ดูไง!,
4024,Can one pet the wolf?,Я могу погладить волка?,คนเราลูบหมาป่าเล่นได้มั้ย?,
4025,He looks really sweet.\x0D,Он выглядит очень милым.\x0A,เขาดูสวยมากจริงๆ\x0D,
4026,Wait and see.,Подожди и узнаешь.,คอยแล้วก็ดู,
2343,Ok... This is breakable... like...,Так... Это хрупкое... словно...,โอเค... น่าจะทำให้แตกได้... แบบว่า...,
4213,"Like with a rock, or something.","Словно можно разбить булыжником, или чем-то ещё",แบบว่าด้วยหิน หรืออะไรสักอย่าง,
4404,Like... like a stone.,Или... или камнем.,อะไรแบบ... ก้อนหินมั้ง,
3701,Oy.,Oй.,อุ๊ย,
2344,Hello. Can I get inside for free?,Здравствуйте. Я могу пройти бесплатно?,สวัสดีค่ะ หนูขอเข้าฟรีได้มั้ย?,
2345,[The vendor turns his back to Misfortune],,[พนักงานหันหลังให้ยัยตัวซวย],
2346,"Huh, I guess not.","Хм, видимо нет.",เหอะ สงสัยจะไม่ได้,
2347,"Huh, they know about the missing children here.","Хм, они знают о пропавших детях.",เห ข่าวเด็กหายก็มาถึงที่นี่เหมือนกันหรอ,
2348,Hmm... I think I came up with an idea. What if...,"Хмм... Кажется, я кое-что придумала. Что если...",หืมม หนูคิดว่าพอจะนึกออกแล้วว่าถ้าเกิด...,
2349,"Wow! That's a wild idea, but I like it!","Надо же! Что за дикая идея, но мне нравится!",ว้าว! ไอเดียโหดดี แต่ฉันชอบนะ!,
2350,Thank you.,Спасибо.,ขอบคุณนะ,
2352,"A lie, Misfortune...","Ложь, Неудача...",โกหกเลยนะ ยัยตัวซวย,
2353,Yes! I mean... that's the only way to get inside.,Да! То есть... это единственный способ попасть внутрь.,ค่ะ! หมายถึง... นั่นเป็นทางเดียวที่จะเข้าไปข้างในได้,
